RSSI1,RSSI2,RSSI3,RSSI4,X,Y
59,66,51,54,7,3
59,67,51,57,7,3
57,67,51,55,7,3
57,67,52,55,7,3
59,71,51,57,7,3
57,66,52,55,7,3
59,65,52,55,7,3
57,71,51,56,7,3
59,67,51,54,7,3
57,67,51,54,7,3
57,71,51,55,7,3
57,66,52,54,7,3
65,68,51,50,8,3
69,60,51,51,8,3
65,68,53,51,8,3
63,68,53,51,8,3
63,65,53,50,8,3
65,65,51,51,8,3
63,68,51,51,8,3
69,65,53,50,8,3
63,60,51,50,8,3
63,60,53,51,8,3
63,60,52,50,8,3
69,60,51,51,8,3
63,68,53,51,8,3
65,60,53,51,8,3
65,60,51,51,8,3
69,68,51,50,8,3
63,65,53,51,8,3
69,60,53,51,8,3
63,60,53,51,8,3
63,60,52,51,8,3
69,60,51,51,8,3
65,60,52,51,8,3
63,65,51,51,8,3
69,68,53,51,8,3
69,65,51,50,8,3
69,68,53,51,8,3
63,68,53,50,8,3
65,60,52,51,8,3
64,68,53,51,8,3
65,68,52,51,8,3
63,68,53,51,8,3
69,68,52,50,8,3
64,65,52,51,8,3
63,68,53,50,8,3
69,60,53,50,8,3
65,68,53,51,8,3
63,68,52,51,8,3
69,65,52,51,8,3
63,68,51,51,8,3
65,65,51,50,8,3
63,65,51,51,8,3
63,68,53,50,8,3
63,68,53,51,8,3
63,65,51,51,8,3
65,60,52,51,8,3
65,60,51,51,8,3
69,65,51,50,8,3
63,60,53,51,8,3
65,60,52,50,8,3
63,68,53,51,8,3
69,68,51,51,8,3
69,68,51,51,8,3
63,68,51,51,8,3
69,60,51,50,8,3
65,68,51,51,8,3
65,68,52,51,8,3
69,59,53,50,8,3
63,65,51,50,8,3
69,69,51,51,8,3
69,60,52,51,8,3
69,65,51,51,8,3
69,65,52,51,8,3
69,60,52,51,8,3
64,60,51,51,8,3
64,68,53,50,8,3
69,60,53,51,8,3
63,69,51,51,8,3
69,60,52,50,8,3
64,60,53,50,8,3
65,64,51,50,8,3
64,69,51,50,8,3
69,60,51,51,8,3
65,65,51,51,8,3
64,69,52,51,8,3
69,69,53,51,8,3
65,60,53,51,8,3
69,68,52,50,8,3
64,65,52,51,8,3
65,68,52,51,8,3
65,65,52,51,8,3
65,65,53,51,8,3
69,65,53,51,8,3
65,69,51,51,8,3
65,65,51,50,8,3
65,60,51,51,8,3
69,65,51,50,8,3
69,69,52,51,8,3
69,64,51,51,8,3
69,65,53,50,8,3
64,60,53,50,8,3
64,68,53,51,8,3
65,69,53,50,8,3
64,65,51,51,8,3
64,60,51,51,8,3
64,60,52,51,8,3
64,60,53,51,8,3
64,69,51,50,8,3
64,69,52,51,8,3
64,68,53,51,8,3
64,60,53,51,8,3
64,60,51,50,8,3
65,65,53,51,8,3
65,68,53,50,8,3
69,60,51,51,8,3
64,60,51,51,8,3
69,60,53,51,8,3
65,60,51,50,8,3
69,65,51,50,8,3
65,60,52,50,8,3
69,60,53,50,8,3
66,68,53,51,8,3
69,65,53,51,8,3
69,60,51,50,8,3
64,60,52,50,8,3
69,65,53,50,8,3
69,65,51,50,8,3
64,65,51,51,8,3
64,68,51,51,8,3
65,68,52,51,8,3
62,69,52,51,8,3
65,68,53,50,8,3
69,60,53,50,8,3
64,68,52,51,8,3
65,61,49,50,8,3
69,60,53,50,8,3
69,65,51,50,8,3
63,60,52,51,8,3
64,65,53,51,8,3
69,60,53,51,8,3
69,69,52,51,8,3
64,65,51,51,8,3
64,69,51,50,8,3
64,69,53,51,8,3
64,69,53,51,8,3
64,60,51,51,8,3
64,60,51,51,8,3
69,65,53,51,8,3
64,60,53,51,8,3
64,60,52,50,8,3
64,68,53,50,8,3
69,68,52,51,8,3
65,60,52,50,8,3
69,65,51,50,8,3
65,69,51,50,8,3
69,60,52,51,8,3
64,60,53,51,8,3
65,65,51,50,8,3
64,65,53,51,8,3
69,60,53,50,8,3
64,65,52,51,8,3
64,68,51,50,8,3
65,68,51,52,8,3
64,65,52,50,8,3
64,65,52,51,8,3
65,60,51,51,8,3
64,65,51,51,8,3
65,60,51,50,8,3
65,65,51,50,8,3
63,65,51,51,8,3
66,69,51,50,8,3
63,65,53,51,8,3
65,69,53,51,8,3
64,60,51,51,8,3
69,65,53,51,8,3
69,60,51,51,8,3
65,69,51,51,8,3
69,60,51,51,8,3
69,65,53,50,8,3
69,65,51,51,8,3
65,69,53,51,8,3
65,65,53,50,8,3
69,60,53,51,8,3
64,69,51,51,8,3
65,69,51,51,8,3
65,65,53,51,8,3
65,68,53,50,8,3
65,68,51,50,8,3
65,65,52,50,8,3
64,60,51,51,8,3
64,69,53,51,8,3
70,70,62,53,9,3
77,70,55,53,9,3
69,64,62,53,9,3
70,65,62,53,9,3
80,66,55,53,9,3
79,70,62,53,9,3
69,70,62,53,9,3
71,66,63,53,9,3
69,66,62,53,9,3
78,69,55,53,9,3
70,66,54,53,9,3
69,69,55,52,9,3
70,66,62,53,9,3
78,64,63,53,9,3
69,66,55,53,9,3
69,66,62,53,9,3
71,64,62,53,9,3
70,66,63,53,9,3
71,66,62,53,9,3
70,64,62,53,9,3
78,66,55,53,9,3
69,64,55,53,9,3
69,66,63,53,9,3
70,64,55,53,9,3
67,69,55,53,9,3
79,69,55,53,9,3
69,67,62,53,9,3
70,66,62,53,9,3
79,66,62,53,9,3
69,70,55,53,9,3
76,68,64,52,9,3
71,68,62,53,9,3
71,67,63,53,9,3
71,69,55,53,9,3
80,69,54,53,9,3
80,64,62,53,9,3
69,69,55,53,9,3
80,66,55,53,9,3
79,66,63,53,9,3
80,66,55,53,9,3
71,66,54,53,9,3
69,69,62,53,9,3
69,66,63,53,9,3
69,66,63,53,9,3
79,69,62,53,9,3
66,66,55,53,9,3
75,68,61,53,9,3
70,64,55,53,9,3
80,64,62,53,9,3
70,69,55,53,9,3
70,66,62,53,9,3
70,64,55,53,9,3
81,66,55,53,9,3
71,69,54,53,9,3
71,66,55,53,9,3
70,64,62,53,9,3
70,65,54,53,9,3
71,69,62,53,9,3
70,69,55,53,9,3
79,69,62,53,9,3
79,64,63,53,9,3
69,66,63,53,9,3
80,69,63,53,9,3
80,64,62,53,9,3
79,66,63,53,9,3
80,66,62,53,9,3
69,66,62,53,9,3
71,64,55,53,9,3
79,69,62,53,9,3
69,69,62,53,9,3
81,69,62,53,9,3
81,64,63,53,9,3
69,64,62,53,9,3
69,64,55,53,9,3
70,66,55,53,9,3
70,66,63,53,9,3
81,69,62,53,9,3
70,64,54,53,9,3
79,69,62,53,9,3
80,64,55,53,9,3
69,66,55,53,9,3
69,69,62,53,9,3
69,69,62,53,9,3
80,64,55,53,9,3
70,64,62,53,9,3
69,69,62,52,9,3
79,64,62,53,9,3
69,66,62,53,9,3
79,66,62,53,9,3
79,64,62,53,9,3
69,64,62,53,9,3
79,64,55,53,9,3
70,64,63,53,9,3
69,66,63,53,9,3
69,66,62,53,9,3
69,66,62,53,9,3
78,69,55,53,9,3
70,69,55,53,9,3
79,64,55,53,9,3
71,64,55,53,9,3
80,69,63,53,9,3
69,69,55,53,9,3
80,66,63,53,9,3
71,66,62,53,9,3
81,64,62,53,9,3
69,69,55,53,9,3
69,64,62,53,9,3
71,69,55,53,9,3
69,66,62,53,9,3
70,69,62,53,9,3
80,66,63,53,9,3
80,66,55,53,9,3
69,69,63,53,9,3
69,69,62,53,9,3
71,64,62,53,9,3
69,66,63,53,9,3
69,69,55,53,9,3
69,69,55,53,9,3
69,66,62,53,9,3
80,66,62,53,9,3
71,66,55,53,9,3
69,66,63,53,9,3
69,64,63,53,9,3
71,66,62,52,9,3
70,66,62,53,9,3
80,63,62,53,9,3
69,66,62,53,9,3
69,66,55,53,9,3
71,69,62,53,9,3
71,64,62,53,9,3
80,69,55,53,9,3
69,69,62,53,9,3
81,64,62,53,9,3
81,66,62,53,9,3
81,67,63,53,9,3
72,69,62,53,9,3
78,66,62,53,9,3
69,66,62,53,9,3
70,66,62,53,9,3
79,67,55,53,9,3
79,69,62,53,9,3
69,69,62,53,9,3
71,69,55,53,9,3
70,64,62,53,9,3
81,66,62,53,9,3
69,64,63,53,9,3
71,70,62,53,9,3
82,64,63,53,9,3
71,70,55,53,9,3
71,64,55,53,9,3
71,69,62,53,9,3
69,70,62,53,9,3
70,66,62,53,9,3
70,65,63,53,9,3
87,67,55,53,9,3
71,67,62,53,9,3
70,69,62,53,9,3
82,67,55,53,9,3
83,64,62,53,9,3
70,64,62,53,9,3
71,64,63,53,9,3
83,69,62,53,9,3
68,63,54,53,9,3
71,69,63,53,9,3
70,69,62,53,9,3
81,69,62,53,9,3
71,67,55,53,9,3
71,64,62,53,9,3
71,67,62,53,9,3
71,66,55,53,9,3
69,69,63,53,9,3
71,64,62,53,9,3
81,64,62,53,9,3
71,67,55,53,9,3
70,69,63,53,9,3
69,66,62,53,9,3
71,66,55,53,9,3
69,66,62,53,9,3
71,66,55,53,9,3
82,64,55,53,9,3
71,69,55,53,9,3
83,69,62,53,9,3
71,67,62,53,9,3
71,67,63,53,9,3
70,69,55,53,9,3
71,65,55,53,9,3
71,66,62,53,9,3
69,66,62,53,9,3
71,69,63,53,9,3
69,66,63,53,9,3
70,64,63,53,9,3
70,64,55,53,9,3
69,69,63,53,9,3
69,70,62,53,9,3
69,66,63,53,9,3
69,66,54,53,9,3
69,65,62,53,9,3
81,70,62,53,9,3
69,69,62,53,9,3
79,69,62,53,9,3
69,70,62,53,9,3
78,70,62,53,9,3
70,70,55,53,9,3
69,70,62,53,9,3
79,65,54,53,9,3
69,70,62,53,9,3
69,66,62,53,9,3
69,70,62,53,9,3
69,65,55,53,9,3
69,66,55,53,9,3
79,66,62,53,9,3
69,64,62,52,9,3
79,65,62,53,9,3
69,66,55,53,9,3
69,66,62,53,9,3
80,65,55,53,9,3
69,70,62,53,9,3
69,70,62,53,9,3
69,66,62,53,9,3
79,64,55,53,9,3
69,66,63,53,9,3
78,64,62,53,9,3
69,69,62,53,9,3
78,66,62,53,9,3
69,66,55,53,9,3
69,70,62,53,9,3
69,66,62,53,9,3
78,65,62,53,9,3
78,69,54,53,9,3
69,66,63,53,9,3
69,66,55,53,9,3
69,65,62,53,9,3
69,64,62,53,9,3
69,66,62,53,9,3
70,64,62,53,9,3
69,66,62,53,9,3
69,65,62,53,9,3
78,64,62,53,9,3
69,70,62,53,9,3
69,66,63,53,9,3
69,64,55,53,9,3
79,65,55,53,9,3
69,70,55,53,9,3
79,66,62,53,9,3
79,69,55,53,9,3
77,70,62,53,9,3
69,66,55,53,9,3
69,66,62,53,9,3
77,65,63,53,9,3
78,66,62,53,9,3
80,65,62,53,9,3
78,66,55,53,9,3
69,65,55,53,9,3
69,66,62,53,9,3
79,69,63,53,9,3
69,64,63,53,9,3
69,66,62,53,9,3
69,66,62,53,9,3
69,66,63,53,9,3
69,66,62,53,9,3
69,65,62,53,9,3
69,66,55,53,9,3
69,66,55,53,9,3
69,69,62,53,9,3
69,70,63,53,9,3
69,64,55,53,9,3
69,66,55,53,9,3
78,66,62,53,9,3
69,66,62,53,9,3
69,66,62,53,9,3
69,69,62,53,9,3
70,64,62,53,9,3
69,66,62,53,9,3
69,66,62,53,9,3
63,61,60,73,1,4
66,57,60,70,1,4
63,61,62,70,1,4
63,62,62,73,1,4
63,57,60,70,1,4
69,62,60,70,1,4
63,57,62,73,1,4
69,61,68,73,1,4
65,61,62,73,1,4
69,54,68,74,1,4
69,54,68,70,1,4
66,61,68,73,1,4
68,61,62,70,1,4
68,54,60,73,1,4
69,54,68,73,1,4
65,54,68,70,1,4
68,57,68,73,1,4
65,57,60,74,1,4
65,57,68,70,1,4
69,61,60,73,1,4
69,57,60,74,1,4
66,57,60,73,1,4
63,54,68,73,1,4
65,57,60,73,1,4
69,57,60,70,1,4
69,57,60,69,1,4
66,54,60,74,1,4
69,54,68,73,1,4
63,61,68,74,1,4
65,57,68,69,1,4
69,61,60,73,1,4
69,57,62,70,1,4
65,57,60,73,1,4
65,57,60,69,1,4
69,54,62,73,1,4
66,57,68,73,1,4
67,54,62,74,1,4
63,57,68,70,1,4
66,54,60,74,1,4
65,54,68,74,1,4
69,61,62,70,1,4
69,57,62,70,1,4
63,57,68,71,1,4
69,54,62,74,1,4
63,61,62,73,1,4
69,61,68,73,1,4
66,61,60,71,1,4
65,61,68,72,1,4
69,61,62,70,1,4
69,57,60,74,1,4
63,61,62,70,1,4
69,54,62,73,1,4
63,54,60,72,1,4
63,57,60,72,1,4
66,61,60,73,1,4
63,61,62,73,1,4
63,61,68,72,1,4
69,54,68,72,1,4
69,57,68,70,1,4
63,61,62,72,1,4
63,57,60,70,1,4
63,57,68,74,1,4
69,54,62,71,1,4
63,57,68,74,1,4
63,57,60,72,1,4
65,57,62,73,1,4
63,54,68,72,1,4
69,57,62,74,1,4
65,54,60,72,1,4
69,61,59,71,1,4
63,54,62,72,1,4
69,54,60,70,1,4
63,54,68,71,1,4
65,57,68,71,1,4
69,61,68,72,1,4
63,57,60,70,1,4
68,61,68,74,1,4
63,54,62,71,1,4
68,61,60,71,1,4
63,61,68,74,1,4
69,57,62,74,1,4
68,61,60,72,1,4
66,61,68,70,1,4
63,57,62,73,1,4
65,54,60,74,1,4
69,57,60,73,1,4
63,57,62,73,1,4
69,54,68,70,1,4
66,57,68,74,1,4
63,61,68,70,1,4
69,57,62,73,1,4
63,61,62,73,1,4
69,61,62,74,1,4
69,61,68,73,1,4
66,61,68,74,1,4
65,61,60,70,1,4
63,54,68,73,1,4
69,57,68,70,1,4
69,61,67,73,1,4
65,61,68,73,1,4
65,61,60,69,1,4
63,61,68,73,1,4
63,54,68,74,1,4
63,54,62,69,1,4
65,61,62,73,1,4
69,57,62,69,1,4
65,61,62,73,1,4
63,54,68,73,1,4
65,57,62,73,1,4
63,54,68,69,1,4
69,54,62,70,1,4
63,57,68,73,1,4
65,61,60,74,1,4
63,62,62,70,1,4
69,57,68,73,1,4
66,57,68,70,1,4
63,57,68,70,1,4
69,61,68,70,1,4
69,62,60,69,1,4
66,57,63,74,1,4
63,61,62,74,1,4
63,54,62,70,1,4
66,57,62,73,1,4
69,54,63,73,1,4
65,61,59,71,1,4
63,61,68,73,1,4
65,61,69,73,1,4
66,54,62,70,1,4
63,61,68,73,1,4
63,54,60,73,1,4
65,54,68,70,1,4
63,61,69,73,1,4
65,61,68,72,1,4
65,57,62,70,1,4
65,61,60,73,1,4
65,57,62,73,1,4
65,61,63,72,1,4
63,61,60,73,1,4
68,61,68,71,1,4
65,54,62,70,1,4
63,57,62,72,1,4
65,54,68,71,1,4
68,54,68,71,1,4
63,54,60,71,1,4
65,61,60,71,1,4
65,61,60,73,1,4
63,61,60,73,1,4
68,61,62,73,1,4
69,54,62,71,1,4
63,61,68,70,1,4
69,54,60,74,1,4
63,54,62,73,1,4
69,54,62,71,1,4
63,61,62,70,1,4
65,61,62,70,1,4
63,61,68,73,1,4
69,61,62,73,1,4
63,54,60,69,1,4
69,61,60,69,1,4
63,54,60,73,1,4
65,61,68,73,1,4
63,61,67,73,1,4
63,54,68,74,1,4
65,54,68,71,1,4
63,54,68,73,1,4
65,54,68,74,1,4
66,62,62,73,1,4
69,61,62,72,1,4
65,56,68,72,1,4
65,54,62,74,1,4
63,54,68,71,1,4
66,57,60,71,1,4
68,54,62,75,1,4
68,57,62,73,1,4
68,61,62,73,1,4
68,57,62,73,1,4
65,54,62,74,1,4
63,60,60,72,1,4
63,61,60,73,1,4
63,61,60,72,1,4
69,57,60,73,1,4
63,61,60,74,1,4
66,57,68,73,1,4
63,57,68,71,1,4
65,57,68,74,1,4
63,54,68,71,1,4
63,57,62,72,1,4
65,54,60,73,1,4
65,61,68,71,1,4
65,54,63,70,1,4
66,54,60,73,1,4
66,54,68,73,1,4
63,57,62,74,1,4
63,61,60,71,1,4
69,54,60,73,1,4
63,61,62,71,1,4
63,61,68,73,1,4
63,57,62,71,1,4
63,61,60,73,1,4
66,54,62,74,1,4
63,54,68,72,1,4
69,57,60,72,1,4
66,61,60,72,1,4
63,54,62,74,1,4
68,57,60,74,1,4
69,54,68,74,1,4
66,57,68,74,1,4
63,57,62,70,1,4
66,61,60,72,1,4
68,57,68,70,1,4
68,57,60,69,1,4
66,57,60,70,1,4
63,61,62,74,1,4
68,54,62,70,1,4
68,57,68,70,1,4
68,54,62,72,1,4
66,61,62,74,1,4
63,61,60,69,1,4
66,57,62,74,1,4
65,61,60,74,1,4
66,57,62,74,1,4
66,61,68,70,1,4
66,61,68,69,1,4
68,57,62,74,1,4
68,57,62,70,1,4
63,54,62,70,1,4
63,57,60,73,1,4
63,54,68,73,1,4
63,57,62,69,1,4
66,54,68,73,1,4
68,57,62,69,1,4
63,61,68,69,1,4
69,54,68,69,1,4
63,57,60,69,1,4
68,61,60,73,1,4
63,54,68,70,1,4
63,61,62,70,1,4
63,54,60,72,1,4
66,57,68,72,1,4
68,54,60,69,1,4
66,57,60,73,1,4
63,57,60,70,1,4
63,57,68,74,1,4
63,62,62,74,1,4
63,54,62,74,1,4
68,54,62,72,1,4
68,54,60,70,1,4
63,54,68,74,1,4
65,62,68,73,1,4
63,54,60,74,1,4
69,65,59,72,2,4
69,63,59,71,2,4
69,63,67,72,2,4
66,65,59,73,2,4
66,59,68,76,2,4
67,63,59,72,2,4
67,63,68,73,2,4
63,65,68,75,2,4
69,59,59,75,2,4
69,63,68,76,2,4
63,59,59,73,2,4
63,65,59,72,2,4
69,63,59,73,2,4
63,59,59,76,2,4
69,63,59,75,2,4
67,59,59,76,2,4
63,65,59,72,2,4
63,59,59,72,2,4
65,59,60,71,2,4
63,59,59,73,2,4
69,63,59,73,2,4
63,63,59,73,2,4
63,63,59,77,2,4
63,65,59,76,2,4
69,63,68,76,2,4
67,63,59,76,2,4
67,59,59,72,2,4
69,59,59,72,2,4
67,63,68,72,2,4
69,59,59,71,2,4
69,63,68,73,2,4
63,65,68,72,2,4
67,63,59,72,2,4
62,59,59,73,2,4
69,65,59,71,2,4
67,63,59,71,2,4
69,63,59,71,2,4
67,63,59,72,2,4
68,65,59,75,2,4
62,65,67,75,2,4
70,63,59,69,2,4
66,63,67,71,2,4
63,65,59,73,2,4
62,63,59,79,2,4
69,59,59,72,2,4
